,index,IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: grain size ($\mu$m),PROPERTY: ROM Density (g/cm$^3$),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year,Unnamed: 0.1,alloy_names,structure,phase_1,phase_2,phase_3,phase_4,phase_5,vol_phase1,vol_phase2,vol_phase3,vol_phase4,vol_phase5,alloy,density_kgm3,solidus,liquidus,Ac_Al,entropy_jmol,enthalpy_jmol,gibbs_jmol,Al,Co,Fe,Ni,Si,Cr,Mn,Nb,Mo,Ti,Cu,C,V,Zr,B,Sn,Ta,Hf,W,Zn,Re,Y,Delta_SS,Phase_Weight_Min,Phase_BCC,Phase_BCC+BCC,Phase_BCC+Sec.,Phase_FCC,Phase_FCC+BCC,Phase_FCC+Sec.,Phase_No Data,Phase_Other,Density,Modulus,Cost,Tm,Misfit,Rbar,delta,shear,bulk,pugh,VEC,SMIX,ModulusMX,DensityMX,TmMX,R_MX,shearMX,bulkMX,VECMX
198,610,97,Nb1 Ta1 Ti1 V1 W1,BCC,CAST,,11.0,,,C,25.0,1420.0,1800.0,20.0,,189.2,,,,10.1016/j.msea.2016.07.102,2016,610,Nb1 Ta1 Ti1 V1 W1,SS,BCC_B2#1,,,,,1.0,,,,,Nb1 Ta1 Ti1 V1 W1,2190.33,2495.23,10799.50685719998,0.0,86.34281766915541,25540.938848196925,-84373.46804463789,,,,,,,,0.2,,0.2,,,0.2,,,,0.2,,0.2,,,,609.9850050969426,BCC,1,0,0,0,0,0,0,0,11.05888713208321,189.2,167.0,2771.8,0.9843759999999998,140.07000000000002,0.037323932851758716,71.80000000000003,190.0,2.6462395543175483,5.0,1.6094379124341005,306.0,14.912059054711753,1754.0,14.550000000000011,123.0,200.0,2.0
199,611,97,Nb1 Ta1 V1 W1,BCC,CAST,,12.8,,,C,25.0,1530.0,1700.0,12.0,,207.5,,,,10.1016/j.msea.2016.07.102,2016,611,Nb1 Ta1 V1 W1,SS,BCC_B2#1,,,,,1.0,,,,,Nb1 Ta1 V1 W1,2389.55,2680.63,12509.515285275776,0.0,83.70973065757819,21233.87480493061,-85328.6123221664,,,,,,,,0.25,,,,,0.25,,,,0.25,,0.25,,,,605.216091671062,BCC,1,0,0,0,0,0,0,0,12.698138990291984,207.5,206.0,2979.5,1.1111187499999997,138.55,0.03432161851493477,78.75,210.0,2.6666666666666665,5.25,1.3862943611198906,306.0,13.29116231165218,1512.0,11.400000000000004,123.0,150.0,1.0
200,612,98,Al0.25 Cr0.5 Nb0.5 Ti1 V0.25,BCC+Laves,ANNEAL,,5.8,,,C,600.0,930.0,,,,,,,,10.1016/j.matlet.2016.11.030,2016,612,Al0.25 Cr0.5 Nb0.5 Ti1 V0.25,SS+IM,BCC_B2#1,C14_LAVES#1,,,,0.9196382363106672,0.08036176368933287,,,,Al0.25 Cr0.5 Nb0.5 Ti1 V0.25,1563.83,1594.97,5891.606022642321,1.2308773781253548e-06,82.51418894871483,24593.995672289628,-80446.56685942433,0.1,,,,,0.2,,0.2,,0.4,,,0.1,,,,,,,,,,804.977788301767,BCC+Sec.,0,0,1,0,0,0,0,0,5.836908164582424,143.00000000000003,64.4,2074.032,2.0284400000000002,139.49900000000002,0.06004563764306856,55.50000000000001,133.6,2.4072072072072066,4.6,1.4708084763221114,209.0,5.8804609584487535,1816.68,21.240000000000013,89.0,94.0,3.0
201,617,99,Al1 Cr0.5 Nb1 Ti1 V1,BCC,ANNEAL,,5.6,,,C,600.0,1005.0,1045.0,,,124.1,,,,10.1016/j.jallcom.2015.08.224,2015,617,Al1 Cr0.5 Nb1 Ti1 V1,SS+IM,BCC_B2#1,SIGMA#1,,,,0.6141136725234211,0.38588632747657897,,,,Al1 Cr0.5 Nb1 Ti1 V1,1403.01,1581.27,5854.454791240415,1.5868214432530632e-05,79.32968965904408,13088.444382629472,-87898.25055333364,0.2222222222222222,,,,,0.1111111111111111,,0.2222222222222222,,0.2222222222222222,,,0.2222222222222222,,,,,,,,,,621.127936746358,BCC,1,0,0,0,0,0,0,0,5.666061271646933,124.11111111111109,92.77777777777777,1977.1822222222227,1.5982246913580245,139.17222222222222,0.052212603101789865,47.22222222222222,132.44444444444446,2.8047058823529416,4.4444444444444455,1.5810937501718234,209.0,5.8804609584487535,1816.68,21.240000000000013,89.0,94.0,3.0
202,621,99,Al0.667 Cr1 Nb0.667 Ti0.667 V0.667,BCC+Laves,ANNEAL,,5.8,,,C,600.0,1370.0,1480.0,,,,,,,10.1016/j.jallcom.2015.08.224,2015,621,Al0.667 Cr1 Nb0.667 Ti0.667 V0.667,SS+IM,BCC_B2#1,C14_LAVES#1,,,,0.6658073496960721,0.3341926503039277,,,,Al0.667 Cr1 Nb0.667 Ti0.667 V0.667,1528.87,1591.38,6509.607671566026,1.0057992093775064e-05,79.89643840539449,17037.641992222034,-84670.52409784516,0.1818429661941112,,,,,0.27262813522355506,,0.1818429661941112,,0.1818429661941112,,,0.1818429661941112,,,,,,,,,,940.2221955353232,BCC+Sec.,0,0,1,0,0,0,0,0,5.943280203521353,152.25545256270442,77.55479825517993,2014.0355616139584,2.175405375702084,136.58068157033804,0.0627503028564377,59.53789531079608,137.4514721919302,2.3086384138104723,4.7270992366412194,1.5942068711394362,209.0,5.8804609584487535,1816.68,21.240000000000013,89.0,94.0,3.0
203,625,99,Al1 Cr1 Nb1 Ti1 V1,BCC+Laves,ANNEAL,,5.7,,,C,600.0,1015.0,1060.0,,,,,,,10.1016/j.jallcom.2015.08.224,2015,625,Al1 Cr1 Nb1 Ti1 V1,SS+IM,BCC_B2#1,C14_LAVES#1,SIGMA#1,,,0.6699419443027642,0.18204859212005287,0.14800946357718278,,,Al1 Cr1 Nb1 Ti1 V1,1488.1,1571.95,6218.54503180847,1.2825839777013076e-05,79.94241400783962,15608.50008919675,-86158.19294278309,0.2,,,,,0.2,,0.2,,0.2,,,0.2,,,,,,,,,,802.6565119822501,BCC+Sec.,0,0,1,0,0,0,0,0,5.8186252689635705,139.60000000000002,84.4,1997.464,1.963544,137.746,0.05890211636366085,53.99999999999999,135.2,2.503703703703704,4.6000000000000005,1.6094379124341005,209.0,5.8804609584487535,1816.68,21.240000000000013,89.0,94.0,3.0
209,661,139,Al0.3 Co1 Cr1 Fe1 Ni1,No Data,WROUGHT,0.71,,,,T,25.0,900.0,1074.0,25.0,,,,,,10.1016/j.scriptamat.2018.08.048,2018,661,Al0.3 Co1 Cr1 Fe1 Ni1,SS+IM,BCC_B2#2,FCC_L12#1,,,,0.09570817717400547,0.9042918228259944,,,,Al0.3 Co1 Cr1 Fe1 Ni1,1377.23,1401.02,7461.058411664821,1.9467424621485354e-07,85.85655594393523,26702.582008050635,-82592.81370857892,0.06976744186046513,0.2325581395348837,0.2325581395348837,0.2325581395348837,,0.2325581395348837,,,,,,,,,,,,,,,,,745.5409682629578,No Data,0,0,0,0,0,0,1,0,7.818840465438816,213.95348837209306,12.04186046511628,1806.278139534884,0.6940508382909681,125.97,0.03750096166102343,82.74418604651162,165.76744186046508,2.0033726812816193,7.883720930232557,1.5426131253269075,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,89.0,104.0,7.0
210,662,149,Cr0.5 Fe1 Mn0.625 Ni0.375,No Data,CAST,75.0,,,,C,25.0,219.0,,,,,,,,10.1016/j.jallcom.2018.08.093,2018,662,Cr0.5 Fe1 Mn0.625 Ni0.375,SS+IM,FCC_L12#1,SIGMA#1,,,,0.6823682350416188,0.3176317649583811,,,,Cr0.5 Fe1 Mn0.625 Ni0.375,1282.19,1340.6,7340.9259064422595,0.0,85.58825079423019,32018.430788475893,-76935.41247257915,,,0.4,0.15,,0.2,0.25,,,,,,,,,,,,,,,,558.4970406839533,No Data,0,0,0,0,0,0,1,0,7.793842562731704,219.7,4.472,1799.35,0.05799600000000001,127.0685,0.03611350613258685,67.2,157.0,2.336309523809524,7.65,1.3195454632493369,81.0,1.7157342635327018,661.0,10.879999999999995,115.0,60.0,4.0
211,663,149,Al0.05 Cr0.5 Fe1 Mn0.625 Ni0.375,No Data,CAST,,,,,C,25.0,354.0,,,,,,,,10.1016/j.jallcom.2018.08.093,2018,663,Al0.05 Cr0.5 Fe1 Mn0.625 Ni0.375,SS+IM,FCC_L12#1,SIGMA#1,,,,0.6861742971010681,0.3138257028989319,,,,Al0.05 Cr0.5 Fe1 Mn0.625 Ni0.375,1299.79,1435.94,7200.761030305492,1.6586529511906705e-07,85.45549143434047,29864.4820013531,-78920.35859456232,0.0196078431372549,,0.3921568627450981,0.14705882352941174,,0.19607843137254904,0.2450980392156863,,,,,,,,,,,,,,,,635.3627732625936,No Data,0,0,0,0,0,0,1,0,7.6939271007173575,216.76470588235298,4.423529411764706,1782.3690196078433,0.21763667820069207,127.38421568627452,0.03974190753238101,66.39215686274511,155.41176470588238,2.340815121086828,7.5588235294117645,1.3901809835294152,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,115.0,104.0,7.0
212,664,149,Al0.15 Cr0.5 Fe1 Mn0.625 Ni0.375,No Data,CAST,,,,,C,25.0,550.0,,,,,,,,10.1016/j.jallcom.2018.08.093,2018,664,Al0.15 Cr0.5 Fe1 Mn0.625 Ni0.375,SS+IM,BCC_B2#1,BCC_B2#2,FCC_L12#1,SIGMA#1,,0.08678205217335735,0.05106873535285068,0.6012469084554107,0.2609023040183814,,Al0.15 Cr0.5 Fe1 Mn0.625 Ni0.375,1361.81,1531.08,6962.20642059346,7.171208034001016e-07,84.94422417882495,26346.414830823986,-81787.58254882018,0.05660377358490566,,0.37735849056603776,0.14150943396226415,,0.18867924528301888,0.2358490566037736,,,,,,,,,,,,,,,,747.4458460469552,No Data,0,0,0,0,0,0,1,0,7.505407361067644,211.22641509433964,4.332075471698113,1750.3294339622641,0.5013310786756854,127.97990566037736,0.04536693295792588,64.86792452830188,152.41509433962264,2.3496218731820826,7.386792452830188,1.46237278194939,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,115.0,104.0,7.0
213,665,149,Al0.25 Cr0.5 Fe1 Mn0.625 Ni0.375,No Data,CAST,175.0,,,,C,25.0,994.0,,,,,,,,10.1016/j.jallcom.2018.08.093,2018,665,Al0.25 Cr0.5 Fe1 Mn0.625 Ni0.375,SS+IM,BCC_B2#1,BCC_B2#2,FCC_L12#1,SIGMA#1,,0.5949165712709189,0.15713926002351014,0.107240709861179,0.14070345884439192,,Al0.25 Cr0.5 Fe1 Mn0.625 Ni0.375,1433.6,1583.13,6797.181655753371,7.984432793829201e-07,85.14445283227766,24151.125471461557,-84237.76298402793,0.09090909090909093,,0.3636363636363637,0.13636363636363635,,0.18181818181818185,0.2272727272727273,,,,,,,,,,,,,,,,822.6748945266263,No Data,0,0,0,0,0,0,1,0,7.330598147937912,206.0909090909091,4.247272727272727,1720.6200000000006,0.7439355371900827,128.53227272727275,0.0495552344463752,63.45454545454545,149.63636363636363,2.3581661891117482,7.2272727272727275,1.5042228821213626,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,115.0,104.0,7.0
214,666,149,Al0.35 Cr0.5 Fe1 Mn0.625 Ni0.375,No Data,CAST,175.0,,,,C,25.0,942.0,,,,,,,,10.1016/j.jallcom.2018.08.093,2018,666,Al0.35 Cr0.5 Fe1 Mn0.625 Ni0.375,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.8059860466032945,0.19401395339670552,,,,Al0.35 Cr0.5 Fe1 Mn0.625 Ni0.375,1473.97,1615.58,6594.671505369743,1.2820614104197425e-06,85.51315085074505,22436.784873950302,-86421.45615904813,0.12280701754385966,,0.3508771929824561,0.13157894736842105,,0.17543859649122806,0.21929824561403508,,,,,,,,,,,,,,,,873.6768478739197,No Data,0,0,0,0,0,0,1,0,7.168056248010267,201.31578947368425,4.168421052631579,1692.995438596491,0.951853185595568,129.04587719298243,0.052785846455091184,62.140350877192965,147.05263157894737,2.3664596273291933,7.078947368421053,1.529976738846346,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,115.0,104.0,7.0
215,678,159,Co0.2 Cr0.2 Fe1 Mn0.6,No Data,ANNEAL,45.0,,,,T,25.0,250.0,730.0,50.0,,,,,,10.1016/j.matchar.2018.06.036,2018,678,Co0.2 Cr0.2 Fe1 Mn0.6,SS+IM,FCC_L12#1,SIGMA#1,,,,0.3735369152552358,0.6264630847447642,,,,Co0.2 Cr0.2 Fe1 Mn0.6,1339.13,1351.38,7535.195442513062,0.0,85.86127712152206,32270.37671233261,-77031.02906336499,,0.1,0.5,,,0.1,0.3,,,,,,,,,,,,,,,,558.2481721091922,No Data,0,0,0,0,0,0,1,0,7.783528107977707,213.7,4.39,1756.0,0.037379999999999976,127.561,0.038268967002891605,60.0,155.0,2.583333333333333,7.6,1.1682824501765623,81.0,1.6438609740772767,661.0,10.879999999999995,115.0,60.0,3.0
216,684,159,Al0.304 Co1 Cr1 Fe1 Ni1,No Data,,0.7,,,,T,25.0,860.0,1050.0,48.0,,,,,,10.1016/j.matchar.2018.06.036,2018,684,Al0.304 Co1 Cr1 Fe1 Ni1,SS+IM,BCC_B2#2,FCC_L12#1,,,,0.10005621177267453,0.8999437882273255,,,,Al0.304 Co1 Cr1 Fe1 Ni1,1376.19,1400.34,7458.300813455051,1.952747002592123e-07,85.80378166687377,26560.177346542445,-82668.03671538782,0.07063197026022304,0.23234200743494424,0.23234200743494424,0.23234200743494424,,0.23234200743494424,,,,,,,,,,,,,,,,,750.3407347528087,No Data,0,0,0,0,0,0,1,0,7.814081463147517,213.81970260223048,12.032527881040892,1805.466840148699,0.7011520363179059,125.98598513011152,0.03770894596539951,82.6914498141264,165.68401486988847,2.0036414313972304,7.879182156133829,1.5436482577068529,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,89.0,104.0,7.0
217,713,159,Al0.515 Cr0.515 Fe1 Ni1,No Data,CAST,,,,,T,25.0,796.0,1437.0,15.7,,,,,,10.1016/j.matchar.2018.06.036,2018,713,Al0.515 Cr0.515 Fe1 Ni1,SS+IM,BCC_B2#1,BCC_B2#2,FCC_L12#1,,,0.10866109923421116,0.37758331057952976,0.513755590186259,,,Al0.515 Cr0.515 Fe1 Ni1,1266.21,1284.45,7007.959548901698,4.6868985979626657e-07,80.18324447475948,13618.990945825357,-88454.27927054345,0.16996699669966994,,0.33003300330033003,0.33003300330033003,,0.16996699669966994,,,,,,,,,,,,,,,,,1108.230942814494,No Data,0,0,0,0,0,0,1,0,7.220323362627694,194.96204620462044,6.5495049504950495,1697.1484488448846,1.4002576983193367,127.6472607260726,0.05507250919777856,76.11056105610561,155.6237623762376,2.04470654554127,7.470297029702969,1.3341388669364438,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,89.0,104.0,7.0
218,714,159,Al0.511 Co0.511 Cr0.511 Fe0.511 Ni1,No Data,,,,,,T,25.0,545.0,1030.0,16.5,,,,,,10.1016/j.matchar.2018.06.036,2018,714,Al0.511 Co0.511 Cr0.511 Fe0.511 Ni1,SS+IM,BCC_B2#2,FCC_L12#1,,,,0.5096194319513412,0.4903805680486588,,,,Al0.511 Co0.511 Cr0.511 Fe0.511 Ni1,1327.39,1351.41,7233.793182072157,1.8806459170844047e-07,80.3476078033209,9762.345698446074,-92520.15903518142,0.16787122207621552,0.16787122207621552,0.16787122207621552,0.328515111695138,,0.16787122207621552,,,,,,,,,,,,,,,,,1083.3988963117565,No Data,0,0,0,0,0,0,1,0,7.391985480975657,194.79599211563732,11.176406044678057,1691.1220499342971,1.4597177316463228,127.76948094612354,0.05419075699753882,74.99277266754271,157.50525624178712,2.100272474789511,7.649802890932984,1.5639977842383082,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,89.0,104.0,7.0
219,715,159,Al0.465 Co0.465 Cr0.465 Fe0.465 Ni1,No Data,,,,,,T,25.0,545.0,1050.0,16.5,,,,,,10.1016/j.matchar.2018.06.036,2018,715,Al0.465 Co0.465 Cr0.465 Fe0.465 Ni1,SS+IM,BCC_B2#2,FCC_L12#1,,,,0.4709689878574286,0.5290310121425714,,,,Al0.465 Co0.465 Cr0.465 Fe0.465 Ni1,1327.46,1338.85,7267.112378522207,1.710680695281027e-07,80.6679581518504,10453.584988720484,-92236.72573858504,0.16258741258741258,0.16258741258741258,0.16258741258741258,0.34965034965034963,,0.16258741258741258,,,,,,,,,,,,,,,,,1071.5473156130327,No Data,0,0,0,0,0,0,1,0,7.439684837276228,194.95979020979016,11.26527972027972,1692.2827972027972,1.432188601826495,127.66940559440559,0.053549733390872364,75.02447552447552,158.2132867132867,2.1088222957542992,7.723776223776222,1.5488059760605346,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,89.0,104.0,7.0
220,716,159,Al0.451 Co0.451 Cr0.451 Fe0.451 Ni1,No Data,,,,,,T,25.0,545.0,1110.0,20.0,,,,,,10.1016/j.matchar.2018.06.036,2018,716,Al0.451 Co0.451 Cr0.451 Fe0.451 Ni1,SS+IM,BCC_B2#2,FCC_L12#1,,,,0.4575054919204299,0.5424945080795701,,,,Al0.451 Co0.451 Cr0.451 Fe0.451 Ni1,1327.48,1337.55,7278.107207810691,1.6630778664522282e-07,80.7699231047911,10683.896523951893,-92136.21558844717,0.1608416547788873,0.1608416547788873,0.1608416547788873,0.35663338088445073,,0.1608416547788873,,,,,,,,,,,,,,,,,1067.488898628771,No Data,0,0,0,0,0,0,1,0,7.4554445886260465,195.0139087018545,11.294643366619113,1692.6663052781735,1.4228299723011348,127.63634094151209,0.053333260489008064,75.03495007132666,158.4472182596291,2.1116455479614835,7.748216833095577,1.54335204863773,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,89.0,104.0,7.0
221,723,159,Al0.343 Co0.514 Cr0.514 Fe1 Ni0.514,No Data,CAST,,,,,T,25.0,866.0,1223.0,7.9,,,,,,10.1016/j.matchar.2018.06.036,2018,723,Al0.343 Co0.514 Cr0.514 Fe1 Ni0.514,SS+IM,BCC_B2#2,FCC_L12#1,,,,0.3330584105342632,0.6669415894657369,,,,Al0.343 Co0.514 Cr0.514 Fe1 Ni0.514,1334.0,1357.47,7251.841856955459,3.5433809527021257e-07,83.25164862578687,19653.696657263292,-86325.65204336341,0.11889081455805894,0.1781629116117851,0.3466204506065858,0.1781629116117851,,0.1781629116117851,,,,,,,,,,,,,,,,,963.5814453314732,No Data,0,0,0,0,0,0,1,0,7.493508118880658,204.03535528596188,9.386481802426344,1749.9454974003463,1.043388812797924,126.78395493934143,0.04756768017898421,78.90537261698441,160.60589254766032,2.0354240430149093,7.583708838821491,1.5424603877144984,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,89.0,104.0,7.0
222,727,159,Co1 Cr0.429 Fe0.571 Mo0.286 Ni0.571,FCC,CAST,,,,,T,25.0,350.0,720.0,21.9,,,,,,10.1016/j.matchar.2018.06.036,2018,727,Co1 Cr0.429 Fe0.571 Mo0.286 Ni0.571,SS+IM,FCC_L12#1,SIGMA#1,,,,0.5970710436848353,0.4029289563151646,,,,Co1 Cr0.429 Fe0.571 Mo0.286 Ni0.571,1422.01,1682.28,8261.037791374154,0.0,85.27900884987153,30559.5729215891,-78000.60534429735,,0.3500175008750437,0.19985999299965,0.19985999299965,,0.15015750787539375,,,0.1001050052502625,,,,,,,,,,,,,,467.4649935921929,FCC,0,0,0,1,0,0,0,0,8.55088879827912,230.12460623031146,24.997472873643684,1943.382919145957,0.6396007738608844,125.89085054252712,0.02762146426613074,77.0994049702485,180.00350017500872,2.3346937663717298,8.249212460623031,1.5261474818513896,129.0,3.03644374452574,1168.0,12.139999999999983,95.0,70.0,4.0
223,735,159,Co1 Cr1 Fe1 Mo0.083 Ni1,No Data,CAST,,,,,T,25.0,198.8,479.0,51.1,,,,,,10.1016/j.matchar.2018.06.036,2018,735,Co1 Cr1 Fe1 Mo0.083 Ni1,SS+IM,FCC_L12#1,SIGMA#1,,,,0.9064069207485284,0.0935930792514716,,,,Co1 Cr1 Fe1 Mo0.083 Ni1,1419.58,1431.82,7834.350597118641,0.0,86.74264156561024,34345.919930579934,-76077.46278244189,,0.2449179524859172,0.2449179524859172,0.2449179524859172,,0.2449179524859172,,,0.02032819005633113,,,,,,,,,,,,,,187.8676058475935,No Data,0,0,0,0,0,0,1,0,8.244061679035525,226.86921381337254,14.771001714425669,1892.5711486651971,0.19496071265305664,124.91540044085232,0.013408713243962629,85.63801126622582,173.66887092823902,2.0279414288165647,8.204261572373253,1.4574271428072894,129.0,3.03644374452574,1168.0,12.139999999999983,95.0,70.0,4.0
224,736,159,Co1 Cr1 Fe1 Mo0.208 Ni1,No Data,CAST,,,,,T,25.0,254.7,589.6,55.1,,,,,,10.1016/j.matchar.2018.06.036,2018,736,Co1 Cr1 Fe1 Mo0.208 Ni1,SS+IM,FCC_L12#1,SIGMA#1,,,,0.7667869435894736,0.2332130564105264,,,,Co1 Cr1 Fe1 Mo0.208 Ni1,1413.62,1473.5,7950.418004311882,0.0,86.03320868960795,33042.57621601289,-76477.69844585807,,0.2376425855513308,0.2376425855513308,0.2376425855513308,,0.2376425855513308,,,0.0494296577946768,,,,,,,,,,,,,,321.92586623518486,No Data,0,0,0,0,0,0,1,0,8.302999515011741,229.90304182509502,17.59980988593156,1922.3783269961975,0.3599945423527883,125.25239543726236,0.020247665055751887,83.68821292775665,175.3422053231939,2.095184007269423,8.138783269961976,1.5146027742591754,129.0,3.03644374452574,1168.0,12.139999999999983,95.0,70.0,4.0
225,737,159,Co1 Cr1 Fe1 Mo0.304 Ni1,No Data,CAST,,,,,T,25.0,305.3,709.7,49.3,,,,,,10.1016/j.matchar.2018.06.036,2018,737,Co1 Cr1 Fe1 Mo0.304 Ni1,SS+IM,FCC_L12#1,SIGMA#1,,,,0.6830535208831069,0.3169464791168931,,,,Co1 Cr1 Fe1 Mo0.304 Ni1,1410.83,1560.69,8028.952785978576,0.0,85.55833071118742,32195.554050949537,-76720.20094439207,,0.23234200743494424,0.23234200743494424,0.23234200743494424,,0.23234200743494424,,,0.07063197026022304,,,,,,,,,,,,,,395.68406665976966,No Data,0,0,0,0,0,0,1,0,8.345939562766254,232.11338289962825,19.66078066914498,1944.0947955390332,0.4736461975373477,125.49791821561338,0.02381233201078173,82.26765799256505,176.56133828996283,2.146181653863534,8.091078066914498,1.5436482577068529,129.0,3.03644374452574,1168.0,12.139999999999983,95.0,70.0,4.0
226,742,159,C0.02 Co1 Cr1 Fe1 Mn1 Ni1,No Data,WROUGHT,8.0,,,,T,25.0,446.0,723.0,15.0,,,,,,10.1016/j.matchar.2018.06.036,2018,742,C0.02 Co1 Cr1 Fe1 Mn1 Ni1,SS+IM,FCC_L12#2,M7C3#1,,,,0.9988474421123736,0.0011525578876263945,,,,C0.02 Co1 Cr1 Fe1 Mn1 Ni1,1256.56,1317.25,7398.625251539441,0.0,89.86159551044923,32866.274550882015,-81527.53653391988,,0.1992031872509961,0.1992031872509961,0.1992031872509961,,0.1992031872509961,0.1992031872509961,,,,,0.003984063745019921,,,,,,,,,,,583.7240723780584,No Data,0,0,0,0,0,0,1,0,8.034170484552924,218.5258964143427,10.689243027888446,1812.9163346613548,0.10295201663465664,126.54701195219124,0.040895956739090286,69.32270916334662,161.48605577689244,2.32948275862069,7.9840637450199194,1.6290156827292481,279.0,6.636925111370555,3223.0,57.7,115.0,147.0,6.0
227,746,159,Al0.167 Co1 Cr1 Fe1 Ni1 Ti0.083,FCC,ANNEAL,289.7,,,,T,25.0,210.0,503.0,70.0,,,,,,10.1016/j.matchar.2018.06.036,2018,746,Al0.167 Co1 Cr1 Fe1 Ni1 Ti0.083,SS,FCC_L12#1,,,,,1.0,,,,,Al0.167 Co1 Cr1 Fe1 Ni1 Ti0.083,1287.38,1389.92,7494.993345580942,1.3549881142316394e-07,87.25289362817732,29671.586027959598,-81401.34756071013,0.039294117647058834,0.2352941176470588,0.2352941176470588,0.2352941176470588,,0.2352941176470588,,,,0.019529411764705882,,,,,,,,,,,,,742.3642811271881,FCC,0,0,0,1,0,0,0,0,7.914309537511648,216.54541176470588,12.335764705882351,1836.2276329411764,0.6838070846006922,125.82584470588236,0.03663859629084072,83.76329411764705,167.48752941176468,1.99953370000618,7.960705882352943,1.5658531200245178,209.0,6.2092815083459785,1246.6799999999996,22.03,89.0,104.0,7.0
228,749,159,Al0.108 Co0.514 Cr0.514 Cu0.108 Fe0.514 Ni1,No Data,WROUGHT,,,,,T,25.0,719.0,1048.0,30.0,,,,,,10.1016/j.matchar.2018.06.036,2018,749,Al0.167 Co1 Cr1 Fe1 Ni1 Ti0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.1446767016516,No Data,0,0,0,0,0,0,1,0,8.140252297016515,210.6185641769398,12.357693981145758,1789.538622189993,0.4446909387208207,125.51036258158086,0.02892906824513055,81.145757795504,168.7701232777375,2.079839142091153,8.460478607686731,1.560910841031698,209.0,6.239398742616035,1246.6799999999996,19.049999999999983,89.0,104.0,8.0
231,766,159,Al0.885 Cr1 Fe1 Ni1,No Data,CAST,,,,,C,25.0,770.0,,37.1,,,,,,10.1016/j.matchar.2018.06.036,2018,766,Al0.885 Cr1 Fe1 Ni1,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.4702004933657189,0.5297995066342812,,,,Al0.885 Cr1 Fe1 Ni1,1335.14,1379.99,6660.347664934028,1.2411578097586923e-06,76.18085151451395,6425.3821445050135,-90552.84183347123,0.22779922779922784,,0.2574002574002574,0.2574002574002574,,0.2574002574002574,,,,,,,,,,,,,,,,,1200.916487669583,No Data,0,0,0,0,0,0,1,0,6.786067406047968,193.55212355212362,6.422136422136423,1684.6816473616473,1.673257603991195,128.78389961389962,0.06071296509014965,76.1930501930502,148.5868725868726,1.9501368197020368,6.86100386100386,1.384952676500994,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,89.0,104.0,7.0
232,768,159,Al1 Cr0.889 Fe0.889 Ni0.889,No Data,CAST,,,,,C,25.0,1044.0,,27.1,,,,,,10.1016/j.matchar.2018.06.036,2018,768,Al1 Cr0.889 Fe0.889 Ni0.889,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.4316266535167319,0.5683733464832681,,,,Al1 Cr0.889 Fe0.889 Ni0.889,1369.38,1381.22,6391.7172623357665,3.455130302124594e-06,74.88805964765422,1997.9355114824039,-93334.56441998144,0.2727024815925825,,0.24243250613580586,0.24243250613580586,,0.24243250613580586,,,,,,,,,,,,,,,,,1223.7711565351658,No Data,0,0,0,0,0,0,1,0,6.548356412009613,186.36760294518683,6.164990455413145,1640.9901827106628,1.8757882156385763,129.6204472320698,0.06404442198090454,73.27433869648215,144.36596673029723,1.9702117999084467,6.636487592037088,1.3849462921243068,209.0,6.2092815083459785,1246.6799999999996,19.049999999999983,89.0,104.0,7.0
